label,item,condition,red,green,blue,gr_ratio
tomato_unripe,tomato,unripe,191.0689,179.9923,161.1819,0.9420282372378328
tomato_unripe,tomato,unripe,153.852,156.4465,142.851,1.0168636025734887
tomato_unripe,tomato,unripe,142.5882,138.0418,111.2484,0.9681151668362797
tomato_unripe,tomato,unripe,166.4069,169.2266,156.1226,1.0169446037577492
tomato_unripe,tomato,unripe,152.9648,156.4002,146.2164,1.0224587550700637
tomato_unripe,tomato,unripe,149.2773,161.3443,127.3329,1.0808361279254373
tomato_unripe,tomato,unripe,152.5037,154.372,141.8211,1.012250843669689
tomato_unripe,tomato,unripe,147.3205,151.0284,141.5083,1.0251689274393656
tomato_unripe,tomato,unripe,154.6116,156.7956,145.6053,1.0141257123390113
tomato_unripe,tomato,unripe,179.9083,179.1321,191.8288,0.9956855742859804
tomato_unripe,tomato,unripe,165.0174,163.7104,139.5101,0.9920796171065619
tomato_unripe,tomato,unripe,159.1728,158.0446,141.612,0.9929120993479282
tomato_unripe,tomato,unripe,98.0958,120.488,62.3003,1.2282686799203566
